  5.7014195e+001  7.0036720e-007  5.2901513e-007  5.2901513e-007
  5.7640724e+001  6.8918315e-007  6.0839008e-007  6.0839008e-007
  5.8267254e+001  7.0168671e-007  6.4814065e-007  6.4814065e-007
  5.8893784e+001  7.6205026e-007  6.3828869e-007  6.3828869e-007
  5.9520313e+001  8.8406776e-007  5.8911304e-007  5.8911304e-007
  6.0146843e+001  1.0419018e-006  5.2097600e-007  5.2097600e-007
  6.0773372e+001  1.1625944e-006  4.5252464e-007  4.5252464e-007
  6.1399902e+001  1.1726994e-006  3.9405086e-007  3.9405086e-007
  6.2026432e+001  1.0595795e-006  3.4591524e-007  3.4591524e-007
  6.2652961e+001  8.7745290e-007  3.0328316e-007  3.0328316e-007
  6.3279491e+001  6.9549890e-007  2.6631354e-007  2.6631354e-007
  6.3906021e+001  5.5443100e-007  2.4564404e-007  2.4564404e-007
  6.4532550e+001  4.7138500e-007  2.5382380e-007  2.5382380e-007
  6.5159080e+001  4.6134803e-007  2.9030132e-007  2.9030132e-007
  6.5785609e+001  5.3229296e-007  3.3789012e-007  3.3789012e-007
  6.6412139e+001  6.6209511e-007  3.7523021e-007  3.7523021e-007
  6.7038669e+001  7.9854400e-007  3.9081089e-007  3.9081089e-007
  6.7665198e+001  8.9992698e-007  3.8568140e-007  3.8568140e-007
  6.8291728e+001  9.8226074e-007  3.6847075e-007  3.6847075e-007
  6.8918257e+001  1.1137504e-006  3.5233466e-007  3.5233466e-007
  6.9544787e+001  1.3379348e-006  3.5368490e-007  3.5368490e-007
  7.0171317e+001  1.5935212e-006  3.8585904e-007  3.8585904e-007
  7.0797846e+001  1.7300431e-006  4.4820377e-007  4.4820377e-007
  7.1424376e+001  1.6257276e-006  5.2091547e-007  5.2091547e-007
  7.2050906e+001  1.2922921e-006  5.7396983e-007  5.7396983e-007
  7.2677435e+001  8.6198733e-007  5.8607844e-007  5.8607844e-007
  7.3303965e+001  4.8661419e-007  5.5966108e-007  5.5966108e-007
  7.3930494e+001  2.5805045e-007  5.1970056e-007  5.1970056e-007
  7.4557024e+001  1.9867742e-007  4.9658023e-007  4.9658023e-007
  7.5183554e+001  2.8366455e-007  5.0553442e-007  5.0553442e-007
  7.5810083e+001  4.5869952e-007  5.3797821e-007  5.3797821e-007
  7.6436613e+001  6.5840708e-007  5.7099188e-007  5.7099188e-007
  7.7063142e+001  8.2918968e-007  5.8770417e-007  5.8770417e-007
  7.7689672e+001  9.4108929e-007  5.9230916e-007  5.9230916e-007
  7.8316202e+001  9.8748355e-007  6.0564697e-007  6.0564697e-007
  7.8942731e+001  9.8641382e-007  6.4264159e-007  6.4264159e-007
  7.9569261e+001  9.7619405e-007  6.9184704e-007  6.9184704e-007
  8.0195791e+001  9.8741987e-007  7.1938445e-007  7.1938445e-007
  8.0822320e+001  1.0110480e-006  6.9597142e-007  6.9597142e-007
  8.1448850e+001  1.0061592e-006  6.1998484e-007  6.1998484e-007
  8.2075379e+001  9.4557076e-007  5.1423950e-007  5.1423950e-007
  8.2701909e+001  8.4489620e-007  4.0518909e-007  4.0518909e-007
  8.3328439e+001  7.4345961e-007  3.1018062e-007  3.1018062e-007
  8.3954968e+001  6.6752140e-007  2.4093556e-007  2.4093556e-007
  8.4581498e+001  6.1697633e-007  2.0846079e-007  2.0846079e-007
  8.5208027e+001  5.7644793e-007  2.1872941e-007  2.1872941e-007
  8.5834557e+001  5.2991782e-007  2.6732134e-007  2.6732134e-007
  8.6461087e+001  4.7076823e-007  3.4243752e-007  3.4243752e-007
  8.7087616e+001  4.0675678e-007  4.3100790e-007  4.3100790e-007
  8.7714146e+001  3.5438773e-007  5.2001813e-007  5.2001813e-007
  8.8340675e+001  3.2464492e-007  5.9735582e-007  5.9735582e-007
  8.8967205e+001  3.1528754e-007  6.5773647e-007  6.5773647e-007
  8.9593735e+001  3.1653686e-007  7.0519494e-007  7.0519494e-007
  9.0220264e+001  3.1842727e-007  4.3913478e-007  7.4223848e-007
  9.0846794e+001  3.1126924e-007  4.3913478e-007  7.5663457e-007
  9.1473324e+001  2.8719573e-007  4.3913478e-007  7.2761253e-007
  9.2099853e+001  2.4852701e-007  4.3913478e-007  6.5057055e-007
  9.2726383e+001  2.1262278e-007  4.3913478e-007  5.5178030e-007
  9.3352912e+001  2.0400371e-007  4.3913478e-007  4.7286927e-007
  9.3979442e+001  2.4172894e-007  4.3913478e-007  4.3982495e-007
  9.4605972e+001  3.3387831e-007  4.3913478e-007  4.4711383e-007
  9.5232501e+001  4.7701080e-007  4.3913478e-007  4.6795896e-007
  9.5859031e+001  6.5210304e-007  4.3913478e-007  4.7682786e-007
  9.6485560e+001  8.2021171e-007  4.3913478e-007  4.6660834e-007
  9.7112090e+001  9.3163546e-007  4.3913478e-007  4.5258219e-007
  9.7738620e+001  9.5324659e-007  4.3913478e-007  4.6138058e-007
  9.8365149e+001  8.9618684e-007  4.3913478e-007  5.0862721e-007
  9.8991679e+001  8.1480904e-007  4.3913478e-007  5.8026553e-007
  9.9618209e+001  7.6729599e-007  4.3913478e-007  6.3657282e-007
  1.0024474e+002  7.6761760e-007  4.3913478e-007  6.4024212e-007
  1.0087127e+002  7.7468431e-007  4.3913478e-007  5.8485639e-007
  1.0149780e+002  7.3107229e-007  4.3913478e-007  4.9776986e-007
  1.0212433e+002  6.1425760e-007  4.3913478e-007  4.1684794e-007
  1.0275086e+002  4.5572508e-007  4.3913478e-007  3.6480786e-007
  1.0337739e+002  3.2077078e-007  4.3913478e-007  3.4216317e-007
  1.0400392e+002  2.7202349e-007  4.3913478e-007  3.3767184e-007
  1.0463045e+002  3.3564621e-007  4.3913478e-007  3.4081524e-007
  1.0525698e+002  4.7974562e-007  4.3913478e-007  3.4641310e-007
  1.0588350e+002  6.2075094e-007  4.3913478e-007  3.5438377e-007
  1.0651003e+002  6.6885193e-007  4.3913478e-007  3.7075302e-007
  1.0713656e+002  5.8907972e-007  4.3913478e-007  4.0839512e-007
  1.0776309e+002  4.2810703e-007  4.3913478e-007  4.8100115e-007
  1.0838962e+002  2.8241862e-007  4.3913478e-007  5.9040551e-007
  1.0901615e+002  2.3878335e-007  4.3913478e-007  7.1814942e-007
  1.0964268e+002  3.3760159e-007  4.3913478e-007  8.3190405e-007
  1.1026921e+002  5.7350953e-007  4.3913478e-007  9.0340182e-007
  1.1089574e+002  9.0649025e-007  4.3913478e-007  9.2226496e-007
  1.1152227e+002  1.2627158e-006  4.3913478e-007  8.9473746e-007
  1.1214880e+002  1.5415834e-006  4.3913478e-007  8.3263784e-007
  1.1277533e+002  1.6534869e-006  4.3913478e-007  7.4624606e-007
  1.1340186e+002  1.5725709e-006  4.3913478e-007  6.4644897e-007
  1.1402839e+002  1.3545429e-006  4.3913478e-007  5.4869341e-007
  1.1465492e+002  1.0962380e-006  4.3913478e-007  4.7020289e-007
  1.1528145e+002  8.7358168e-007  4.3913478e-007  4.2185281e-007
  1.1590798e+002  7.1200223e-007  4.3913478e-007  4.0311110e-007
  1.1653451e+002  6.0141167e-007  4.3913478e-007  4.0452706e-007
  1.1716104e+002  5.2701627e-007  4.3913478e-007  4.1389358e-007
  1.1778757e+002  4.8909146e-007  4.3913478e-007  4.2018802e-007
  1.1841410e+002  5.0271000e-007  4.3913478e-007  4.1525597e-007
  1.1904063e+002  5.7559339e-007  4.3913478e-007  3.9806590e-007
  1.1966716e+002  6.7792130e-007  4.3913478e-007  3.8210227e-007
  1.2029369e+002  7.4295692e-007  4.3913478e-007  3.9695848e-007
  1.2092022e+002  7.2032420e-007  4.3913478e-007  4.7410383e-007
  1.2154674e+002  6.3536305e-007  4.3913478e-007  6.2088126e-007
  1.2217327e+002  5.7810468e-007  4.3913478e-007  8.0341271e-007
  1.2279980e+002  6.1901016e-007  4.3913478e-007  9.5760924e-007
  1.2342633e+002  7.4138202e-007  4.3913478e-007  1.0248835e-006
  1.2405286e+002  8.6344368e-007  4.3913478e-007  9.8683410e-007
  1.2467939e+002  9.1621785e-007  4.3913478e-007  8.7340110e-007
  1.2530592e+002  8.8902045e-007  4.3913478e-007  7.4051673e-007
  1.2593245e+002  8.1089306e-007  4.3913478e-007  6.3555048e-007
  1.2655898e+002  7.1111344e-007  4.3913478e-007  5.7489091e-007
  1.2718551e+002  6.0446089e-007  4.3913478e-007  5.4655850e-007
  1.2781204e+002  5.0199518e-007  4.3913478e-007  5.3160145e-007
  1.2843857e+002  4.2351358e-007  4.3913478e-007  5.2452291e-007
  1.2906510e+002  3.9559111e-007  4.3913478e-007  5.3558280e-007
  1.2969163e+002  4.3408271e-007  4.3913478e-007  5.7509901e-007
  1.3031816e+002  5.2331582e-007  4.3913478e-007  6.3623919e-007
  1.3094469e+002  6.1360353e-007  4.3913478e-007  6.9297187e-007
  1.3157122e+002  6.4946735e-007  4.3913478e-007  7.1542591e-007
  1.3219775e+002  6.1249610e-007  4.3913478e-007  6.9052180e-007
  1.3282428e+002  5.4342231e-007  4.3913478e-007  6.3193908e-007
  1.3345081e+002  5.2021792e-007  4.3913478e-007  5.7082635e-007
  1.3407734e+002  6.0267280e-007  4.3913478e-007  5.3324294e-007
  1.3470387e+002  7.8271235e-007  4.3913478e-007  5.2332844e-007
  1.3533040e+002  9.8162916e-007  4.3913478e-007  5.2817008e-007
  1.3595693e+002  1.1017896e-006  4.3913478e-007  5.3795305e-007
  1.3658346e+002  1.0928751e-006  4.3913478e-007  5.5637423e-007
  1.3720999e+002  9.7901359e-007  4.3913478e-007  5.8813703e-007
  1.3783651e+002  8.3186991e-007  4.3913478e-007  6.2151016e-007
  1.3846304e+002  7.2144971e-007  4.3913478e-007  6.3233450e-007
  1.3908957e+002  6.8147093e-007  4.3913478e-007  6.0737327e-007
  1.3971610e+002  7.0198064e-007  4.3913478e-007  5.5865644e-007
  1.4034263e+002  7.4739205e-007  4.3913478e-007  5.1368318e-007
  1.4096916e+002  7.9056572e-007  4.3913478e-007  4.9791282e-007
  1.4159569e+002  8.3534346e-007  4.3913478e-007  5.2864652e-007
  1.4222222e+002  8.9882330e-007  4.3913478e-007  6.1343130e-007
  1.4284875e+002  9.6936758e-007  4.3913478e-007  7.3782233e-007
  1.4347528e+002  9.9755038e-007  4.3913478e-007  8.5331024e-007
  1.4410181e+002  9.4400925e-007  4.3913478e-007  8.9405823e-007
  1.4472834e+002  8.3228957e-007  4.3913478e-007  8.2499623e-007
  1.4535487e+002  7.4188893e-007  4.3913478e-007  6.8259703e-007
  1.4598140e+002  7.4765669e-007  4.3913478e-007  5.6724987e-007
  1.4660793e+002  8.6963094e-007  4.3913478e-007  5.8678897e-007
  1.4723446e+002  1.0737219e-006  4.3913478e-007  7.8912452e-007
  1.4786099e+002  1.3057241e-006  4.3913478e-007  1.1265883e-006
  1.4848752e+002  1.5214517e-006  4.3913478e-007  1.4748963e-006
  1.4911405e+002  1.6950819e-006  4.3913478e-007  1.7023914e-006
  1.4974058e+002  1.8094124e-006  4.3913478e-007  1.7537653e-006
  1.5036711e+002  1.8440076e-006  4.3913478e-007  1.6900264e-006
  1.5099364e+002  1.7791041e-006  4.3913478e-007  1.6445694e-006
  1.5162017e+002  1.6151429e-006  4.3913478e-007  1.7195224e-006
  1.5224670e+002  1.3838033e-006  4.3913478e-007  1.9043964e-006
  1.5287323e+002  1.1332094e-006  4.3913478e-007  2.0859329e-006
  1.5349976e+002  9.0418372e-007  4.3913478e-007  2.1379189e-006
  1.5412628e+002  7.2417229e-007  4.3913478e-007  2.0113448e-006
  1.5475281e+002  6.1418633e-007  4.3913478e-007  1.7557771e-006
  1.5537934e+002  5.8381856e-007  4.3913478e-007  1.4726139e-006
  1.5600587e+002  6.1493772e-007  4.3913478e-007  1.2521017e-006
  1.5663240e+002  6.6329395e-007  4.3913478e-007  1.1363289e-006
  1.5725893e+002  6.8947099e-007  4.3913478e-007  1.1131264e-006
  1.5788546e+002  6.9095121e-007  4.3913478e-007  1.1312968e-006
  1.5851199e+002  7.0256152e-007  4.3913478e-007  1.1342165e-006
  1.5913852e+002  7.6679606e-007  4.3913478e-007  1.1006396e-006
  1.5976505e+002  9.0328005e-007  4.3913478e-007  1.0596462e-006
  1.6039158e+002  1.1008257e-006  4.3913478e-007  1.0563320e-006
  1.6101811e+002  1.3295379e-006  4.3913478e-007  1.0972977e-006
  1.6164464e+002  1.5515410e-006  4.3913478e-007  1.1379802e-006
  1.6227117e+002  1.7163314e-006  4.3913478e-007  1.1314192e-006
  1.6289770e+002  1.7567097e-006  4.3913478e-007  1.0830370e-006
  1.6352423e+002  1.6169460e-006  4.3913478e-007  1.0458371e-006
  1.6415076e+002  1.3113547e-006  4.3913478e-007  1.0627580e-006
  1.6477729e+002  9.5658234e-007  4.3913478e-007  1.1251502e-006
  1.6540382e+002  7.2110964e-007  4.3913478e-007  1.1905680e-006
  1.6603035e+002  7.1304440e-007  4.3913478e-007  1.2295197e-006
  1.6665688e+002  9.0105937e-007  4.3913478e-007  1.2452317e-006
  1.6728341e+002  1.1421543e-006  4.3913478e-007  1.2540241e-006
  1.6790994e+002  1.2903160e-006  4.3913478e-007  1.2595398e-006
  1.6853647e+002  1.2886704e-006  4.3913478e-007  1.2489829e-006
  1.6916300e+002  1.1756766e-006  4.3913478e-007  1.2061087e-006
  1.6978953e+002  1.0246380e-006  4.3913478e-007  1.1218894e-006
  1.7041605e+002  8.8863731e-007  4.3913478e-007  9.9662903e-007
  1.7104258e+002  7.9251124e-007  4.3913478e-007  8.3969688e-007
  1.7166911e+002  7.4839051e-007  4.3913478e-007  6.7026657e-007
  1.7229564e+002  7.5422241e-007  4.3913478e-007  5.1535258e-007
  1.7292217e+002  7.7872107e-007  4.3913478e-007  4.0240562e-007
  1.7354870e+002  7.7009579e-007  4.3913478e-007  3.5005118e-007
  1.7417523e+002  6.9654354e-007  4.3913478e-007  3.6308389e-007
  1.7480176e+002  5.7746692e-007  4.3913478e-007  4.3459204e-007
  1.7542829e+002  4.6962184e-007  4.3913478e-007  5.5381134e-007
  1.7605482e+002  4.2421284e-007  4.3913478e-007  7.1511294e-007
  1.7668135e+002  4.5741124e-007  4.3913478e-007  9.2052377e-007
  1.7730788e+002  5.5247423e-007  4.3913478e-007  1.1706692e-006
  1.7793441e+002  6.8029056e-007  4.3913478e-007  1.4535838e-006
  1.7856094e+002  8.1850655e-007  4.3913478e-007  1.7526528e-006
  1.7918747e+002  9.5603109e-007  4.3913478e-007  2.0743531e-006
  1.7981400e+002  1.0828907e-006  4.3913478e-007  2.4545399e-006
  1.8044053e+002  1.1873083e-006  4.3913478e-007  2.9080599e-006
  1.8106706e+002  1.2837934e-006  4.3913478e-007  3.3693983e-006
  1.8169359e+002  1.4547343e-006  4.3913478e-007  3.7284612e-006
  1.8232012e+002  1.8535092e-006  4.3913478e-007  3.9720515e-006
  1.8294665e+002  2.6492999e-006  4.3913478e-007  4.2758579e-006
  1.8357318e+002  3.9488982e-006  4.3913478e-007  4.8974048e-006
  1.8419971e+002  5.7341496e-006  4.3913478e-007  5.9567225e-006
  1.8482624e+002  7.8522762e-006  4.3913478e-007  7.3632673e-006
  1.8545277e+002  1.0151473e-005  4.3913478e-007  8.9754514e-006
  1.8607930e+002  1.2811970e-005  4.3913478e-007  1.0752253e-005
  1.8670582e+002  1.6608252e-005  4.3913478e-007  1.2642270e-005
  1.8733235e+002  2.2553584e-005  4.3913478e-007  1.4330087e-005
  1.8795888e+002  3.0758090e-005  4.3913478e-007  1.5226523e-005
  1.8858541e+002  3.9346599e-005  4.3913478e-007  1.4841411e-005
  1.8921194e+002  4.4790571e-005  4.3913478e-007  1.3197451e-005
  1.8983847e+002  4.3990849e-005  4.3913478e-007  1.0851393e-005
  1.9046500e+002  3.6619878e-005  4.3913478e-007  8.5060463e-006
  1.9109153e+002  2.5617790e-005  4.3913478e-007  6.6006307e-006
  1.9171806e+002  1.5277129e-005  4.3913478e-007  5.2052280e-006
  1.9234459e+002  8.5458187e-006  4.3913478e-007  4.1810120e-006
  1.9297112e+002  5.7288336e-006  4.3913478e-007  3.3665333e-006
  1.9359765e+002  5.2483856e-006  4.3913478e-007  2.6565205e-006
  1.9422418e+002  5.3124897e-006  4.3913478e-007  2.0084448e-006
  1.9485071e+002  4.9979480e-006  4.3913478e-007  1.4360695e-006
  1.9547724e+002  4.2688014e-006  4.3913478e-007  9.9199017e-007
  1.9610377e+002  3.4541807e-006  4.3913478e-007  7.3560514e-007
  1.9673030e+002  2.8362844e-006  4.3913478e-007  7.1303734e-007
  1.9735683e+002  2.5436317e-006  4.3913478e-007  9.5748126e-007
  1.9798336e+002  2.5863712e-006  4.3913478e-007  1.4722882e-006
  1.9860989e+002  2.8672184e-006  4.3913478e-007  2.1750719e-006
  1.9923642e+002  3.1722945e-006  4.3913478e-007  2.8585096e-006
  1.9986295e+002  3.2389461e-006  4.3913478e-007  3.2508803e-006
  2.0048948e+002  2.9171429e-006  4.3913478e-007  3.1711090e-006
  2.0111601e+002  2.2922446e-006  4.3913478e-007  2.6566825e-006
  2.0174254e+002  1.6250284e-006  4.3913478e-007  1.9420621e-006
  2.0236907e+002  1.1482718e-006  4.3913478e-007  1.2986250e-006
  2.0299559e+002  9.2307440e-007  4.3913478e-007  8.7427147e-007
  2.0362212e+002  8.7723347e-007  4.3913478e-007  6.5601015e-007
  2.0424865e+002  9.2576798e-007  4.3913478e-007  5.5025643e-007
  2.0487518e+002  1.0137860e-006  4.3913478e-007  4.8042624e-007
  2.0550171e+002  1.0806038e-006  4.3913478e-007  4.2379909e-007
  2.0612824e+002  1.0594000e-006  4.3913478e-007  3.9079090e-007
  2.0675477e+002  9.3829438e-007  4.3913478e-007  3.9208581e-007
  2.0738130e+002  7.8845373e-007  4.3913478e-007  4.2407723e-007
  2.0800783e+002  7.0840192e-007  4.3913478e-007  4.7468838e-007
  2.0863436e+002  7.5287293e-007  4.3913478e-007  5.3708905e-007
  2.0926089e+002  9.1867923e-007  4.3913478e-007  6.1659673e-007
  2.0988742e+002  1.1708920e-006  4.3913478e-007  7.2681309e-007
  2.1051395e+002  1.4651292e-006  4.3913478e-007  8.8824091e-007
  2.1114048e+002  1.7664119e-006  4.3913478e-007  1.1378451e-006
  2.1176701e+002  2.0691653e-006  4.3913478e-007  1.5260774e-006
  2.1239354e+002  2.3845821e-006  4.3913478e-007  2.0703447e-006
  2.1302007e+002  2.6851634e-006  4.3913478e-007  2.6881180e-006
  2.1364660e+002  2.8730306e-006  4.3913478e-007  3.1891377e-006
  2.1427313e+002  2.8355626e-006  4.3913478e-007  3.3710675e-006
  2.1489966e+002  2.5443993e-006  4.3913478e-007  3.1539203e-006
  2.1552619e+002  2.0894189e-006  4.3913478e-007  2.6344196e-006
  2.1615272e+002  1.6128042e-006  4.3913478e-007  2.0141544e-006
  2.1677925e+002  1.2188328e-006  4.3913478e-007  1.4718737e-006
  2.1740578e+002  9.4301136e-007  4.3913478e-007  1.0837636e-006
  2.1803231e+002  7.8172186e-007  4.3913478e-007  8.3065385e-007
  2.1865884e+002  7.2543711e-007  4.3913478e-007  6.5577308e-007
  2.1928536e+002  7.5839758e-007  4.3913478e-007  5.1786067e-007
  2.1991189e+002  8.4001040e-007  4.3913478e-007  4.1049240e-007
  2.2053842e+002  9.0582996e-007  4.3913478e-007  3.4913255e-007
  2.2116495e+002  9.0102343e-007  4.3913478e-007  3.4482728e-007
  2.2179148e+002  8.1644441e-007  4.3913478e-007  3.8710060e-007
  2.2241801e+002  6.8714991e-007  4.3913478e-007  4.4851897e-007
  2.2304454e+002  5.5389981e-007  4.3913478e-007  5.0471184e-007
  2.2367107e+002  4.3227145e-007  4.3913478e-007  5.5056810e-007
  2.2429760e+002  3.2147505e-007  4.3913478e-007  5.9729587e-007
  2.2492413e+002  2.3153788e-007  4.3913478e-007  6.5340315e-007
  2.2555066e+002  1.8776789e-007  4.3913478e-007  7.0955320e-007
  2.2617719e+002  2.0849463e-007  4.3913478e-007  7.4472829e-007
  2.2680372e+002  2.8681323e-007  4.3913478e-007  7.4791861e-007
  2.2743025e+002  3.9392885e-007  4.3913478e-007  7.3006485e-007
  2.2805678e+002  4.9235330e-007  4.3913478e-007  7.1113607e-007
  2.2868331e+002  5.4672281e-007  4.3913478e-007  6.9740140e-007
  2.2930984e+002  5.3604110e-007  4.3913478e-007  6.7581635e-007
  2.2993637e+002  4.6852885e-007  4.3913478e-007  6.3072446e-007
  2.3056290e+002  3.8477728e-007  4.3913478e-007  5.6256799e-007
  2.3118943e+002  3.3787021e-007  4.3913478e-007  4.9025841e-007
  2.3181596e+002  3.6243007e-007  4.3913478e-007  4.3909205e-007
  2.3244249e+002  4.5872033e-007  4.3913478e-007  4.2668713e-007
  2.3306902e+002  6.0442281e-007  4.3913478e-007  4.5547905e-007
  2.3369555e+002  7.7858223e-007  4.3913478e-007  5.1492937e-007
  2.3432208e+002  9.6899323e-007  4.3913478e-007  5.9193730e-007
  2.3494860e+002  1.1536107e-006  4.3913478e-007  6.7983139e-007
  2.3557513e+002  1.2814567e-006  4.3913478e-007  7.7461000e-007
  2.3620166e+002  1.2872246e-006  4.3913478e-007  8.6163675e-007
