#Power spectrum of the phase delay and dispersion# f [Hz]         P(f) [m^1/2]        D(f) [m^1/2]
1.261358448658968401e+00 2.260107563424014318e-09 8.059272431541700977e-10
1.277955270351849526e+00 1.348137781261018331e-09 4.576148969715155832e-10
1.294552092044730651e+00 5.753196886702715335e-09 3.711075617204969841e-09
1.311148913737611998e+00 2.316699430543866514e-09 8.002367325773986871e-11
1.327745735430493124e+00 2.900543330241335053e-09 3.656202343271781526e-10
1.344342557123374249e+00 2.915759819698543016e-09 1.460671297967924360e-10
1.360939378816255374e+00 1.004885981214243559e-09 1.778474283463827295e-09
1.377536200509136499e+00 7.439917323982374197e-11 1.729193487587699268e-10
1.394133022202017624e+00 1.999695310819810046e-09 4.459669802181889462e-10
1.410729843894898972e+00 5.544454215544087020e-10 1.064390838340138516e-10
1.427326665587780097e+00 3.273124389615199175e-09 7.301430692806430524e-10
1.443923487280661222e+00 7.777892136626613047e-10 3.785516915419121231e-09
1.460520308973542347e+00 2.282284106824748217e-10 7.448757590297073695e-10
1.477117130666423472e+00 5.587101012061815942e-10 2.496267887455291356e-09
1.493713952359304598e+00 5.147542955666482396e-09 2.282544555613744009e-10
1.510310774052185945e+00 4.312243741523199748e-10 4.961606222814148377e-10
1.526907595745067070e+00 3.233118626884791176e-10 6.787784980037636263e-10
1.543504417437948195e+00 1.501188677102476246e-09 7.248750717459028666e-11
1.560101239130829320e+00 1.238454103192168466e-08 2.708362519637585703e-09
1.576698060823710446e+00 2.340563920737658701e-09 1.334377963306684803e-09
1.593294882516591571e+00 2.403604859105749920e-09 9.638411436851915422e-10
1.609891704209472918e+00 4.211657067720277295e-09 8.002815785043931996e-10
1.626488525902354043e+00 2.368910012723817750e-09 1.239812751822143160e-09
1.643085347595235168e+00 9.970886927717047953e-09 2.140587595711425667e-10
1.659682169288116294e+00 7.706951967847068102e-09 1.433746998235825287e-10
1.676278990980997419e+00 2.756937921981602182e-09 7.659633947119997109e-11
1.692875812673878766e+00 2.827564099718478765e-09 2.031760925978008216e-09
1.709472634366759891e+00 1.304915134520972488e-09 1.224657970778197709e-09
1.726069456059641016e+00 3.183387253379625950e-09 1.626223501778628593e-10
1.742666277752522141e+00 9.669167732556067955e-10 1.120829843695639756e-09
1.759263099445403267e+00 2.392263558899903041e-10 1.055745262792243726e-10
1.775859921138284392e+00 1.182052233402012371e-09 5.565974580523952634e-10
1.792456742831165739e+00 3.652740395276680484e-09 3.533288040280898038e-11
1.809053564524046864e+00 1.574389652437409757e-09 5.365284625349295451e-11
1.825650386216927989e+00 2.017229765472086616e-09 1.559640886910922372e-09
1.842247207909809115e+00 6.711609198244124586e-10 4.861308409373569078e-10
1.858844029602690240e+00 6.736181417899659917e-10 9.646502454737711378e-10
1.875440851295571365e+00 3.380221263199392712e-09 7.995907077999161735e-10
1.892037672988452712e+00 2.423141289917076516e-09 3.455221702054551320e-10
1.908634494681333837e+00 3.285175402289297830e-09 1.366451712387958075e-09
1.925231316374214963e+00 3.096031647697535856e-10 1.595694924668642940e-10
1.941828138067096088e+00 3.737305524686659860e-09 9.809869272792589472e-10
1.958424959759977213e+00 2.072524716832950148e-09 6.299989543888733735e-10
1.975021781452858338e+00 9.516007782008373576e-10 2.998798032116146938e-10
1.991618603145739685e+00 4.082855782768666900e-09 1.670206940248223234e-09
2.008215424838620589e+00 4.343267333656234682e-11 3.083256013087307883e-10
2.024812246531501714e+00 9.988204137264350489e-10 1.591599734738795101e-09
2.041409068224383283e+00 5.442065771107747022e-09 2.137852416869555280e-09
2.058005889917264408e+00 7.729184934091698345e-10 3.556337374763356485e-10
2.074602711610145533e+00 2.012970739139801560e-09 2.971739847870955877e-10
2.091199533303026659e+00 2.364336652504093566e-09 4.705315234232993895e-09
2.107796354995907784e+00 1.563774211296857907e-09 2.330033348947371622e-09
2.124393176688788909e+00 9.798398626470968637e-10 2.545638535857815762e-09
2.140989998381670034e+00 3.637554197242748639e-10 3.285672810296137064e-09
2.157586820074551159e+00 2.472922231844967714e-10 6.773146743657670741e-10
2.174183641767432285e+00 3.708773192728192774e-09 5.884125889264031064e-10
2.190780463460313410e+00 6.135067823592295473e-10 1.656562455089244508e-09
2.207377285153194535e+00 1.351960918736332222e-10 2.192662952125836560e-10
2.223974106846076104e+00 7.338425254207284610e-10 4.116449175899026659e-10
2.240570928538957229e+00 2.157367182197504369e-09 1.273843093653671996e-09
2.257167750231838355e+00 4.757633617314312919e-10 2.143160792124744536e-10
2.273764571924719480e+00 5.936264474801137935e-11 4.547665776509979326e-11
2.290361393617600605e+00 1.620225653332901205e-10 2.256540832155617447e-10
2.306958215310481730e+00 2.437649710406538079e-09 8.026535574996066406e-11
2.323555037003362855e+00 8.503858188652009350e-10 2.285089274230627930e-10
2.340151858696243981e+00 7.278459064781392688e-10 1.408291163263405465e-09
2.356748680389125106e+00 2.729642971157476614e-09 2.010898183197187394e-09
2.373345502082006231e+00 8.161046064491403715e-11 3.104410637536419141e-09
2.389942323774887356e+00 3.106507640759199901e-10 3.605430410237754656e-10
2.406539145467768481e+00 4.109516339364315755e-09 5.543651286776376793e-10
2.423135967160650051e+00 1.174363250625127963e-09 2.208504179675104117e-09
2.439732788853531176e+00 3.404817573827961780e-10 2.241987889861499710e-09
2.456329610546412301e+00 3.586294669961252740e-09 9.077668819950253420e-10
2.472926432239293426e+00 1.150542832947440184e-09 1.985098436734315529e-09
2.489523253932174551e+00 3.921358078734340374e-10 1.994324915050646481e-09
2.506120075625055676e+00 8.560400310901329564e-10 5.716429896283869226e-10
2.522716897317936802e+00 1.006290369373076547e-09 7.511789249783427094e-10
2.539313719010817927e+00 9.352317369600562227e-10 8.240000761843539659e-10
2.555910540703699052e+00 4.616880710499282024e-09 6.986456209406443478e-10
2.572507362396580177e+00 1.456074330961752737e-09 7.293720663362416564e-10
2.589104184089461302e+00 9.844514060002503717e-10 1.389171842324668894e-09
2.605701005782342428e+00 1.051781092070348450e-09 2.049611163930154826e-09
2.622297827475223997e+00 1.322866342061856694e-09 3.404937819190232199e-09
2.638894649168105122e+00 2.406874104517665162e-09 2.303217357341198796e-09
2.655491470860986247e+00 2.868097984649056600e-10 1.272376918789410250e-09
2.672088292553867372e+00 3.297084163372187443e-10 1.640665835110267971e-09
2.688685114246748498e+00 1.076542787249751339e-09 2.594707441109341637e-09
2.705281935939629623e+00 3.296982920869078658e-10 6.074951140511506061e-10
2.721878757632510748e+00 3.347145384996950478e-10 3.885314153140275159e-09
2.738475579325391873e+00 1.285195519791632962e-09 2.980930338439392075e-09
2.755072401018272998e+00 6.770768166415470402e-10 1.448213230298937306e-09
2.771669222711154124e+00 3.206911446786060960e-11 2.988133279235265558e-09
2.788266044404035249e+00 5.931314574915306295e-10 4.380734265086043357e-11
2.804862866096916818e+00 9.171229678954881492e-10 2.931764851990696700e-10
2.821459687789797943e+00 4.335222754184588531e-12 2.550001812598201375e-10
2.838056509482679068e+00 1.479240722529742586e-10 3.632422474276421813e-10
2.854653331175560194e+00 6.472969080988746842e-10 1.808254626507944685e-10
2.871250152868441319e+00 9.626905634879879205e-10 9.268083361653627089e-11
2.887846974561322444e+00 2.794379335903450213e-12 1.177079820139541706e-09
2.904443796254203569e+00 1.858223314113665843e-09 1.067016539264220023e-10
2.921040617947084694e+00 1.621631123497531841e-10 6.331800495912727865e-10
2.937637439639965820e+00 1.307725882958601548e-09 1.065171608122997829e-09
2.954234261332846945e+00 1.671947256499199500e-11 1.020188316057804368e-09
2.970831083025728070e+00 6.097299172529164125e-10 2.356626883482138505e-09
2.987427904718609195e+00 9.635962286134565096e-10 2.976216819453606038e-09
3.004024726411490764e+00 2.246634965415276479e-10 1.050259520973491681e-09
3.020621548104371890e+00 1.917481151023218938e-10 3.636897633951407782e-10
3.037218369797253015e+00 1.621882694587965670e-10 1.846500003777439571e-09
3.053815191490134140e+00 6.699148804947545503e-10 3.711790975796196868e-09
3.070412013183015265e+00 1.575954809672778976e-10 7.443094632913569934e-10
3.087008834875896390e+00 8.136287692727811788e-10 1.858158418351539173e-09
3.103605656568777516e+00 1.043159547961861097e-09 2.191632901953978765e-09
3.120202478261658641e+00 7.468588625106719668e-10 4.534461458287002386e-09
3.136799299954539766e+00 2.800557916192454071e-09 2.253587537831122996e-09
3.153396121647420891e+00 8.166010386029601189e-10 5.358415418182739055e-10
3.169992943340302016e+00 6.805146330802838141e-10 1.636615623483599712e-10
3.186589765033183141e+00 1.566723287150343886e-09 4.476512256702407492e-10
3.203186586726064711e+00 2.683846329769278588e-11 8.884257499092465942e-10
3.219783408418945836e+00 5.493838579226753224e-10 9.540578216110671291e-10
3.236380230111826961e+00 1.214494171301523381e-09 8.013675464521674893e-10
3.252977051804708086e+00 1.415131105550469169e-09 2.771668123786305315e-10
3.269573873497589211e+00 1.637952138988957646e-10 7.694204658410342538e-10
3.286170695190470337e+00 5.236248525783703775e-11 5.055569180928131817e-10
3.302767516883351462e+00 1.539233685315553526e-09 6.027264349496750418e-10
3.319364338576232587e+00 6.027034207835166757e-10 3.796379612637580666e-10
3.335961160269113712e+00 8.494879096026102334e-11 1.692734338237620416e-10
3.352557981961994837e+00 1.144524864084399729e-10 1.099800267375177690e-09
3.369154803654875963e+00 3.081122653570774093e-11 2.642069773447060308e-09
3.385751625347757532e+00 4.633861536615339574e-10 3.960358061032516002e-09
3.402348447040638657e+00 1.176017244034997934e-09 1.505277932519921445e-09
3.418945268733519782e+00 7.105615024383371989e-10 1.335190485615024303e-09
3.435542090426400907e+00 1.245967184531927817e-09 2.619053275858968934e-09
3.452138912119282033e+00 3.470560821556691244e-10 2.481250458306111815e-09
3.468735733812163158e+00 3.232483008841639179e-10 6.862433390432532179e-10
3.485332555505044283e+00 3.105119177402164626e-10 1.664574676847952935e-09
3.501929377197925408e+00 1.738193068062060011e-10 1.726429611135532786e-09
3.518526198890806533e+00 1.456169098430317280e-12 2.472097973392877767e-09
3.535123020583687659e+00 6.007017277658756975e-10 1.189895504474502528e-10
3.551719842276568784e+00 1.630023577149356055e-10 3.526250594579143079e-09
3.568316663969449909e+00 2.551550136422016763e-09 2.129130447879643198e-11
3.584913485662331478e+00 5.736867475605956827e-10 1.159327252575861230e-09
3.601510307355212603e+00 2.881658425595019313e-10 2.019626725926063204e-09
3.618107129048093729e+00 6.813624518794074647e-10 1.777342976172035212e-09
3.634703950740974854e+00 5.967048955607462607e-11 1.060779068352747487e-09
3.651300772433855979e+00 1.080292393051726632e-09 1.282483578581043132e-09
3.667897594126737104e+00 6.253436398162528033e-10 1.884363697879500409e-09
3.684494415819618229e+00 1.970044161035883787e-10 1.574291705839752357e-10
3.701091237512499355e+00 4.424350692345206861e-10 9.112878201293376467e-11
3.717688059205380480e+00 1.511182820226673437e-09 1.467251809281878263e-09
3.734284880898261605e+00 1.534901211459984903e-09 2.884471437452398765e-10
3.750881702591142730e+00 8.100521600838699263e-10 1.213676574766649076e-09
3.767478524284024299e+00 1.209816265815860571e-12 8.327574095480988943e-10
3.784075345976905425e+00 1.849664626222456806e-10 2.000538469018097848e-10
3.800672167669786550e+00 4.932702841298296958e-10 3.019174813942049306e-10
3.817268989362667675e+00 8.057700994508370979e-10 6.287652318874959705e-11
3.833865811055548800e+00 5.153451534928275104e-10 4.209596668284399052e-10
3.850462632748429925e+00 3.901453760488945534e-10 7.035753900600238472e-10
3.867059454441311050e+00 6.023540788558637026e-11 1.595712498871921929e-09
3.883656276134192176e+00 1.507789197713006880e-09 2.575020924030576532e-09
3.900253097827073301e+00 2.470183951797390330e-10 3.910292918176449039e-10
3.916849919519954426e+00 4.819471393780311656e-10 4.858099641325049926e-09
3.933446741212835551e+00 1.108210939714281365e-09 3.712508452512893592e-09
3.950043562905716676e+00 6.277973412203606335e-10 1.735660468187454758e-09
3.966640384598598246e+00 4.560730800497238712e-10 8.543264254828477438e-10
3.983237206291479371e+00 3.770331173185163367e-10 3.002307920894324915e-09
3.999834027984360496e+00 2.117947629421094030e-09 1.311692606893685017e-09
4.016430849677241177e+00 5.212779837941314520e-10 2.908731936269275336e-09
4.033027671370122746e+00 4.470382834551702320e-11 1.631550826262734705e-09
4.049624493063003428e+00 3.138568783405523874e-10 2.208104187748976139e-09
4.066221314755884997e+00 1.158680445022050352e-09 1.365553552311585792e-09
4.082818136448766566e+00 1.940241186526239238e-10 5.254465447793797585e-10
4.099414958141647247e+00 3.528192928547659562e-10 2.906909260030221412e-10
4.116011779834528816e+00 9.999503263341542029e-11 4.499578493662648303e-10
4.132608601527409498e+00 8.939387420521744964e-10 3.989278517666374470e-11
4.149205423220291067e+00 1.773876387401516358e-10 3.250342955531318164e-10
4.165802244913171748e+00 2.182526565992380793e-09 3.874308250421347497e-10
4.182399066606053317e+00 1.908801247005569787e-10 8.682326158018890230e-10
4.198995888298933998e+00 9.523352736226613394e-10 7.849334472113091069e-10
4.215592709991815568e+00 3.265751525570565807e-10 4.505814648437027455e-10
4.232189531684696249e+00 5.514495199458478202e-10 1.182411313915195040e-09
4.248786353377577818e+00 5.738779077939112404e-11 4.126629260986496590e-10
4.265383175070459387e+00 2.054250215123266393e-10 5.321573850125677526e-10
4.281979996763340068e+00 4.130987220142131724e-11 1.183533881446207906e-09
4.298576818456221638e+00 5.364232122323394342e-10 1.472094804893299317e-09
4.315173640149102319e+00 4.682338662367866967e-10 2.147622271193797455e-09
4.331770461841983888e+00 1.506371518564605259e-09 6.655068723371813728e-10
4.348367283534864569e+00 1.003618008444139153e-09 5.489773791925735077e-10
4.364964105227746138e+00 5.470174207700911127e-10 1.009209794996380764e-09
4.381560926920626819e+00 3.027139385325329000e-10 2.734164121071239163e-09
4.398157748613508389e+00 5.718385575314892253e-11 2.366455197792391673e-09
4.414754570306389070e+00 9.821021218080722781e-11 4.230831506484153246e-10
4.431351391999270639e+00 8.273759411697016017e-11 7.888180532170448549e-10
4.447948213692152208e+00 9.578333422694987713e-11 1.487156990973799507e-09
4.464545035385032890e+00 6.062211495462152878e-10 1.287698643455578390e-09
4.481141857077914459e+00 4.989021876770737040e-10 1.879461940024847264e-09
4.497738678770795140e+00 7.976845406559070140e-10 7.017427914318117125e-10
4.514335500463676709e+00 1.375342091026365635e-09 3.713757520265802413e-09
4.530932322156557390e+00 5.970392212598804221e-10 4.300318921912161308e-10
4.547529143849438960e+00 3.311680895916863059e-11 2.285269115197701746e-09
4.564125965542319641e+00 8.913179154906291485e-10 5.932853330038592512e-10
4.580722787235201210e+00 6.366306540134897187e-11 2.141104570700044987e-10
4.597319608928081891e+00 9.505397025700549608e-11 4.049364448330922545e-10
4.613916430620963460e+00 2.622954296786998115e-10 2.030715007416855253e-09
4.630513252313844141e+00 2.089195470972135931e-12 1.030475192295617092e-09
4.647110074006725711e+00 7.548561390535893496e-13 4.074442776252123662e-10
4.663706895699607280e+00 1.431129500050722917e-10 4.612016875364017785e-10
4.680303717392487961e+00 2.098816301544773242e-10 7.940561371468256786e-10
4.696900539085369530e+00 1.509354645908393077e-10 3.605735895874887442e-10
4.713497360778250211e+00 2.604164455486344175e-10 1.661326261980473333e-10
4.730094182471131781e+00 1.055576735545605046e-09 1.986347835449247626e-10
4.746691004164012462e+00 5.870300607568086841e-10 3.682638336611241168e-10
4.763287825856894031e+00 5.955541191681818264e-10 2.196039006423726686e-10
4.779884647549774712e+00 1.933369105584473370e-09 8.648444432863924123e-10
4.796481469242656281e+00 9.036963841988440584e-11 1.327439975507683456e-09
4.813078290935536963e+00 1.183677646373586910e-10 8.826577743675538793e-10
4.829675112628418532e+00 2.157514534598873047e-10 9.474666392675524134e-10
4.846271934321300101e+00 1.778754053367152558e-10 2.199311412444857414e-09
4.862868756014180782e+00 1.817500446190234988e-10 4.155570133904117866e-09
4.879465577707062351e+00 1.278183896465391769e-10 2.606673498182851630e-09
4.896062399399943033e+00 9.608443920294189009e-11 2.433543103415095406e-09
4.912659221092824602e+00 5.853947881522532728e-10 4.824266792690470186e-09
4.929256042785705283e+00 5.918878137343107787e-10 7.624195663988136654e-10
4.945852864478586852e+00 3.169182247950939520e-10 1.586231300415572037e-09
4.962449686171467533e+00 8.881144690585345682e-10 1.192332636561039338e-09
4.979046507864349103e+00 1.039128151376061207e-09 1.211408168398518749e-09
4.995643329557229784e+00 4.663579923079252823e-10 3.070040753298706648e-09
5.012240151250111353e+00 2.722305438748198147e-10 9.807869061137619341e-10
5.028836972942992922e+00 1.370916114723388652e-10 5.417009140701283709e-10
5.045433794635873603e+00 1.346421422499226139e-10 1.360743163243261818e-10
5.062030616328755173e+00 4.264070790409823578e-10 5.117737631530497276e-10
5.078627438021635854e+00 1.036110244956407590e-09 4.587958230638427633e-10
5.095224259714517423e+00 6.838951373870665942e-11 1.193472040205594298e-09
5.111821081407398104e+00 3.744480289462172364e-10 8.640110457373065080e-10
5.128417903100279673e+00 1.922460321710474497e-10 2.399559936687492036e-09
5.145014724793160354e+00 1.518555801521791968e-10 2.587787494842613505e-09
5.161611546486041924e+00 1.771380899081294143e-09 1.311669470961114592e-09
5.178208368178922605e+00 6.199640494891074519e-10 2.371669366955490955e-10
5.194805189871804174e+00 4.896525395148385145e-10 3.786837454366876849e-10
5.211402011564684855e+00 1.136105385875996197e-09 2.454778584498846297e-09
5.227998833257566424e+00 3.421827921781429195e-10 1.118772030780620271e-09
5.244595654950447994e+00 5.543379317703944534e-10 5.280101718990004620e-10
5.261192476643328675e+00 8.350804199626067674e-11 4.630978010830594071e-09
5.277789298336210244e+00 5.939388947228541260e-10 5.366545104828182854e-09
5.294386120029090925e+00 7.381699226514859922e-10 6.180374475809416092e-10
5.310982941721972495e+00 1.424010029857341388e-09 3.385379703447217874e-10
5.327579763414853176e+00 6.146002772755446162e-10 5.426091900688852864e-10
5.344176585107734745e+00 3.867015387519174283e-10 4.291931430139531458e-10
5.360773406800615426e+00 5.766419721533118903e-10 1.774304663071731318e-09
5.377370228493496995e+00 8.503453666738852167e-11 1.257929298845558150e-10
5.393967050186377676e+00 1.507602953080066728e-10 1.003238435067836564e-09
5.410563871879259246e+00 7.405040140000905043e-10 3.647746266713546568e-09
5.427160693572140815e+00 5.353958383898946017e-10 4.162297601489347843e-09
5.443757515265021496e+00 9.030361271054958340e-10 3.320778928860592386e-09
5.460354336957903065e+00 3.639187577152472769e-11 8.454572682730393377e-10
5.476951158650783746e+00 1.942818064584442328e-09 1.093833890451998675e-09
5.493547980343665316e+00 6.571769511183047704e-11 2.162973488993588026e-09
5.510144802036545997e+00 3.278784589228804314e-10 2.606395827684116641e-09
5.526741623729427566e+00 4.562545698481042452e-10 2.725285388653954781e-09
5.543338445422308247e+00 3.723372671168988536e-10 2.635833723700604242e-09
5.559935267115189816e+00 1.982382433559843165e-10 1.328821931992168431e-09
5.576532088808070498e+00 9.666238095838614939e-10 1.588002180860717501e-09
5.593128910500952067e+00 7.550509066383871963e-11 1.171677527628771371e-09
5.609725732193833636e+00 2.250771705245907013e-10 8.222785532415314280e-10
5.626322553886714317e+00 5.527871374705057672e-10 4.291263002877947520e-10
5.642919375579595886e+00 4.757814909666482314e-10 1.506222660369781741e-10
5.659516197272476568e+00 8.180952085618308404e-11 3.881243044636707702e-10
5.676113018965358137e+00 6.106345231693122868e-10 5.848948187731504949e-12
5.692709840658238818e+00 2.904959902490237933e-11 1.008782640325729538e-09
5.709306662351120387e+00 1.768320789408876731e-10 1.141648246271839689e-10
5.725903484044001068e+00 1.835168825362209693e-10 1.250184785228459876e-10
5.742500305736882638e+00 1.125344572987201407e-10 2.369586846986726728e-09
5.759097127429763319e+00 1.024567372531594773e-10 9.027672689417609738e-10
5.775693949122644888e+00 4.124699672283542316e-10 1.312611446052072621e-09
5.792290770815525569e+00 1.501083699474195552e-11 2.466696036882744127e-09
5.808887592508407138e+00 4.324032786224950476e-10 6.427862157367844575e-10
5.825484414201288708e+00 6.063961255211447757e-10 1.342968469660497960e-09
5.842081235894169389e+00 4.253859766125587227e-11 7.861975129341492263e-11
5.858678057587050958e+00 1.072419156530209107e-10 1.007398713288439256e-09
5.875274879279931639e+00 7.427194899053168728e-10 2.025505103209699891e-09
5.891871700972813208e+00 3.034358579758258158e-10 1.173611487079988189e-09
5.908468522665693889e+00 4.686830744807264380e-10 5.755256175167680323e-10
5.925065344358575459e+00 1.350350615557425791e-10 7.858022877436288036e-10
5.941662166051456140e+00 9.038987261257367289e-10 5.736186856179658164e-10
5.958258987744337709e+00 1.440755343631989565e-10 8.314628304979349495e-10
5.974855809437218390e+00 1.571476899282724994e-10 9.207257409862191451e-10
5.991452631130099959e+00 9.865312751867704260e-11 1.812997728791894976e-10
6.008049452822981529e+00 9.671493897119615317e-10 2.367112112526740122e-10
6.024646274515862210e+00 1.320503579480303477e-10 1.481477670110609452e-09
6.041243096208743779e+00 3.222081480508084916e-10 5.038961679180897816e-10
6.057839917901624460e+00 1.582196247744868683e-11 5.098528653678575535e-10
6.074436739594506030e+00 5.128901088777732115e-10 2.909876244177225063e-10
6.091033561287386711e+00 1.789479352160866824e-10 9.868899692706880493e-10
6.107630382980268280e+00 9.066895679685339282e-11 9.167856504182585559e-10
6.124227204673148961e+00 6.076509722074931212e-10 8.528093544669234501e-10
6.140824026366030530e+00 7.820536543279787989e-11 2.871265014126601265e-10
6.157420848058911211e+00 2.291274689683802140e-10 1.370443011471333290e-09
6.174017669751792781e+00 4.382281401380083587e-11 1.690726746020697954e-09
6.190614491444674350e+00 4.542227691775368946e-11 1.315917194413795666e-09
6.207211313137555031e+00 2.238505922648978475e-09 4.258274957324471579e-10
6.223808134830436600e+00 3.772004751882269612e-10 7.225611914088678350e-10
6.240404956523317281e+00 3.857676275482312794e-10 2.946499028295498323e-10
6.257001778216198851e+00 3.771937935283412249e-10 2.756256157145585004e-09
6.273598599909079532e+00 3.483125803919738798e-10 1.355446619495820540e-09
6.290195421601961101e+00 5.537706395938774403e-11 1.975853396440827014e-10
6.306792243294841782e+00 1.967494593021278191e-10 2.536905958082270542e-09
6.323389064987723351e+00 4.229712261344662714e-11 2.986034805790847715e-10
6.339985886680604033e+00 2.516512815013766334e-11 7.833618983324985534e-10
6.356582708373485602e+00 4.032535068687393278e-10 2.099473562693209629e-09
6.373179530066366283e+00 1.094777788053748421e-10 4.337267968563598705e-10
6.389776351759247852e+00 8.595401205307724958e-12 7.355998189451397310e-10
