19.4865  -6.81349104248e-07
19.5592094411 -6.76466507255e-07
19.6319091121 -6.68991412711e-07
19.7046087832 -6.61702673987e-07
19.7773084543 -6.69158139011e-07
19.8500081253 -6.51899242921e-07
19.9227077964 -6.46611306165e-07
19.9954074675 -6.39694076487e-07
20.0681071385 -6.38478613202e-07
20.1408068096 -6.30919943179e-07
20.2135064806 -6.24506651281e-07
20.2862061517 -6.18512712935e-07
20.3589058228 -6.15441982488e-07
20.4316054938 -6.07846581735e-07
20.5043051649 -6.02011938522e-07
20.577004836 -5.9529106311e-07
20.649704507 -5.82518947412e-07
20.7224041781 -5.9004172126e-07
20.7951038492 -5.80985992205e-07
20.8678035202 -5.75129058489e-07
20.9405031913 -5.78020245112e-07
21.0132028624 -5.69770017389e-07
21.0859025334 -5.62034839557e-07
21.1586022045 -5.6586976227e-07
21.2313018756 -5.57938898527e-07
21.3040015466 -5.51962002104e-07
21.3767012177 -5.45917881345e-07
21.4494008888 -5.4326659138e-07
21.5221005598 -5.38479450918e-07
21.5948002309 -5.34073964831e-07
21.6674999019 -5.29764668467e-07
21.740199573 -5.2540243145e-07
21.8128992441 -5.20992786357e-07
21.8855989151 -5.17165444247e-07
21.9582985862 -5.13389709189e-07
22.0309982573 -5.09076651389e-07
22.1036979283 -5.0491037018e-07
22.1763975994 -5.00203554354e-07
22.2490972705 -4.96796875415e-07
22.3217969415 -4.9116243328e-07
22.3944966126 -4.90170646628e-07
22.4671962837 -4.86488937468e-07
22.5398959547 -4.82024672399e-07
22.6125956258 -4.7825248406e-07
22.6852952969 -4.75571489522e-07
22.7579949679 -4.71728358487e-07
22.830694639 -4.68147352439e-07
22.9033943101 -4.64513984055e-07
22.9760939811 -4.60945446368e-07
23.0487936522 -4.57048690894e-07
23.1214933232 -4.54184670651e-07
23.1941929943 -4.50628886317e-07
23.2668926654 -4.47350343769e-07
23.3395923364 -4.44210050188e-07
23.4122920075 -4.40914190381e-07
23.4849916786 -4.37315459512e-07
23.5576913496 -4.34748621547e-07
23.6303910207 -4.31315997251e-07
23.7030906918 -4.28039260369e-07
23.7757903628 -4.24623413653e-07
23.8484900339 -4.2066569661e-07
23.921189705 -4.18372737565e-07
23.993889376 -4.1649712712e-07
24.0665890471 -4.1258188066e-07
24.1392887182 -4.10331485456e-07
24.2119883892 -4.07148029957e-07
24.2846880603 -4.04400443133e-07
24.3573877314 -4.01415860996e-07
24.4300874024 -3.98882766373e-07
24.5027870735 -3.95829728328e-07
24.5754867445 -3.92998316334e-07
24.6481864156 -3.90205248446e-07
24.7208860867 -3.87414487379e-07
24.7935857577 -3.84575559509e-07
24.8662854288 -3.82090610707e-07
24.9389850999 -3.79393596872e-07
25.0116847709 -3.76731009832e-07
25.084384442 -3.74111430057e-07
25.1570841131 -3.71427538504e-07
25.2297837841 -3.68980944465e-07
25.3024834552 -3.66416413766e-07
25.3751831263 -3.63861181074e-07
25.4478827973 -3.61249711256e-07
25.5205824684 -3.58797676681e-07
25.5932821395 -3.56630557419e-07
25.6659818105 -3.54177241979e-07
25.7386814816 -3.52083344035e-07
25.8113811527 -3.49288101775e-07
25.8840808237 -3.46887685798e-07
25.9567804948 -3.44663469987e-07
26.0294801658 -3.42223858474e-07
26.1021798369 -3.39827780249e-07
26.174879508 -3.3764929952e-07
26.247579179 -3.35350890612e-07
26.3202788501 -3.33045762968e-07
26.3929785212 -3.3086993001e-07
26.4656781922 -3.28612905554e-07
26.5383778633 -3.26465781741e-07
26.6110775344 -3.24379429428e-07
26.6837772054 -3.22042849943e-07
26.7564768765 -3.20013277433e-07
26.8291765476 -3.17875581191e-07
26.9018762186 -3.15756332636e-07
26.9745758897 -3.13672764873e-07
27.0472755608 -3.115913777e-07
27.1199752318 -3.09519696096e-07
27.1926749029 -3.07496198282e-07
27.265374574 -3.05635084352e-07
27.338074245 -3.03507302957e-07
27.4107739161 -3.01520675206e-07
27.4834735871 -2.99516662361e-07
27.5561732582 -2.97558245488e-07
27.6288729293 -2.95572572528e-07
27.7015726003 -2.93688439679e-07
27.7742722714 -2.91795650753e-07
27.8469719425 -2.89864661718e-07
27.9196716135 -2.87990674641e-07
27.9923712846 -2.86114844705e-07
28.0650709557 -2.8425257903e-07
28.1377706267 -2.82406036778e-07
28.2104702978 -2.80511519568e-07
28.2831699689 -2.78750285854e-07
28.3558696399 -2.769427625e-07
28.428569311 -2.75638370906e-07
28.5012689821 -2.73403998663e-07
28.5739686531 -2.71576732991e-07
28.6466683242 -2.69879953829e-07
28.7193679953 -2.68140219917e-07
28.7920676663 -2.6640918227e-07
28.8647673374 -2.64696238705e-07
28.9374670084 -2.6298351663e-07
29.0101666795 -2.6130188957e-07
29.0828663506 -2.59603709862e-07
29.1555660216 -2.5794709424e-07
29.2282656927 -2.56289447553e-07
29.3009653638 -2.54591709936e-07
29.3736650348 -2.53024893704e-07
29.4463647059 -2.51402147877e-07
29.519064377 -2.49786303419e-07
29.591764048 -2.48178591566e-07
29.6644637191 -2.46584254793e-07
29.7371633902 -2.45002535482e-07
29.8098630612 -2.4341733118e-07
29.8825627323 -2.41864709261e-07
29.9552624034 -2.40326424872e-07
30.0279620744 -2.38779094941e-07
30.1006617455 -2.37248146795e-07
30.1733614166 -2.35714229579e-07
30.2460610876 -2.3418705164e-07
30.3187607587 -2.32730288596e-07
30.3914604297 -2.31159075992e-07
30.4641601008 -2.29748879033e-07
30.5368597719 -2.28291911597e-07
30.6095594429 -2.26800285885e-07
30.682259114 -2.25334914505e-07
30.7549587851 -2.23874982774e-07
30.8276584561 -2.22538930283e-07
30.9003581272 -2.21054490379e-07
30.9730577983 -2.19596704376e-07
31.0457574693 -2.18168467181e-07
31.1184571404 -2.16736006142e-07
31.1911568115 -2.1536262218e-07
31.2638564825 -2.13977313201e-07
31.3365561536 -2.1257119498e-07
31.4092558247 -2.11183225352e-07
31.4819554957 -2.09801659601e-07
31.5546551668 -2.08458604267e-07
31.6273548379 -2.07077051284e-07
31.7000545089 -2.05735222414e-07
31.77275418 -2.0433764969e-07
31.845453851 -2.03017955225e-07
31.9181535221 -2.01657890941e-07
31.9908531932 -2.00567402575e-07
32.0635528642 -1.99136052759e-07
32.1362525353 -1.97786591216e-07
32.2089522064 -1.95703795947e-07
32.2816518774 -1.95220278054e-07
32.3543515485 -1.9391320083e-07
32.4270512196 -1.92623959672e-07
32.4997508906 -1.91327015897e-07
32.5724505617 -1.90049741833e-07
32.6451502328 -1.88758830455e-07
32.7178499038 -1.87928700601e-07
32.7905495749 -1.86271322145e-07
32.863249246 -1.84990323171e-07
32.935948917 -1.83688655508e-07
33.0086485881 -1.8240586952e-07
33.0813482592 -1.8126961121e-07
33.1540479302 -1.79879724449e-07
33.2267476013 -1.78882475943e-07
33.2994472723 -1.77523426736e-07
33.3721469434 -1.76428855303e-07
33.4448466145 -1.75163296534e-07
33.5175462855 -1.73928676572e-07
33.5902459566 -1.72509095342e-07
33.6629456277 -1.71615652023e-07
33.7356452987 -1.70348237738e-07
33.8083449698 -1.69116880278e-07
33.8810446409 -1.6788360413e-07
33.9537443119 -1.66615236052e-07
34.026443983 -1.64933550262e-07
34.0991436541 -1.64608282338e-07
34.1718433251 -1.63352499194e-07
34.2445429962 -1.62109916602e-07
34.3172426673 -1.60885416767e-07
34.3899423383 -1.59657082333e-07
34.4626420094 -1.59785511489e-07
34.5353416805 -1.57318231331e-07
34.6080413515 -1.56260662298e-07
34.6807410226 -1.55041166683e-07
34.7534406936 -1.53844355699e-07
34.8261403647 -1.52641105089e-07
34.8988400358 -1.51368515278e-07
34.9715397068 -1.50433148272e-07
35.0442393779 -1.49110798819e-07
35.116939049 -1.47763642322e-07
35.18963872 -1.4658687697e-07
35.2623383911 -1.46368183906e-07
35.3350380622 -1.44830485049e-07
35.4077377332 -1.43590945023e-07
35.4804374043 -1.42252116309e-07
35.5531370754 -1.40611609134e-07
35.6258367464 -1.40659217163e-07
35.6985364175 -1.39107382946e-07
35.7712360886 -1.3782895536e-07
35.8439357596 -1.36554641039e-07
35.9166354307 -1.32612337111e-07
35.9893351018 -1.34484533842e-07
36.0620347728 -1.33194253849e-07
36.1347344439 -1.31938214798e-07
36.2074341149 -1.30651517716e-07
36.280133786 -1.29101901614e-07
36.3528334571 -1.31150279414e-07
36.4255331281 -1.27802598615e-07
36.4982327992 -1.25999668366e-07
36.5709324703 -1.25257192174e-07
36.6436321413 -1.23727270873e-07
36.7163318124 -1.20089043043e-07
36.7890314835 -1.22103569922e-07
36.8617311545 -1.20639156331e-07
36.9344308256 -1.19242421159e-07
37.0071304967 -1.17937952071e-07
37.0798301677 -1.16629322866e-07
37.1525298388 -1.1698191893e-07
37.2252295099 -1.13809351721e-07
37.2979291809 -1.06402398892e-07
37.370628852 -1.12104750816e-07
37.4433285231 -1.10640684836e-07
37.5160281941 -1.09425156491e-07
37.5887278652 -1.07594341658e-07
37.6614275362 -1.05804391581e-07
37.7341272073 -1.05775446402e-07
37.8068268784 -1.08355499573e-07
37.8795265494 -1.02838921046e-07
37.9522262205 -9.77185191653e-08
38.0249258916 -9.50050842441e-08
38.0976255626 -9.85838464196e-08
38.1703252337 -1.01642847805e-07
38.2430249048 -9.80944820927e-08
38.3157245758 -9.58236040516e-08
38.3884242469 -9.55070710296e-08
38.461123918 -9.2411978847e-08
38.533823589 -9.0051985091e-08
38.6065232601 -9.19979603609e-08
38.6792229312 -8.73074850194e-08
38.7519226022 -8.79240096285e-08
38.8246222733 -8.51377427447e-08
38.8973219444 -8.54187964805e-08
38.9700216154 -8.2113223443e-08
39.0427212865 -7.96993561147e-08
39.1154209575 -7.68779755411e-08
39.1881206286 -7.29631309815e-08
39.2608202997 -7.28264210048e-08
39.3335199707 -5.77288663539e-08
39.4062196418 -6.48809881376e-08
39.4789193129 -1.02208459474e-08
39.5516189839 -9.97494015165e-08
39.624318655 -7.64965805145e-08
39.6970183261 -7.02591315127e-08
39.7697179971 -6.51387446204e-08
39.8424176682 -6.01144862777e-08
39.9151173393 -5.62614094202e-08
39.9878170103 -4.82033791771e-08
40.0605166814 -6.8966876654e-09
40.1332163525 -1.29295346429e-07
40.2059160235 -1.09223521116e-07
40.2786156946 -6.72721967021e-08
40.3513153657 -5.65715542189e-08
40.4240150367 -4.75705493885e-08
40.4967147078 -4.82369212351e-08
40.5694143788 -3.79165140396e-08
40.6421140499 -4.13734989602e-08
40.714813721 -5.72268493704e-08
40.787513392 3.98627413301e-08
40.8602130631 1.39799913867e-07
40.9329127342 -6.1647023486e-08
41.0056124052 -2.29745883429e-08
41.0783120763 -3.51671550769e-08
41.1510117474 9.23089293892e-09
41.2237114184 5.06166686343e-08
41.2964110895 -3.16659911626e-08
41.3691107606 -4.10638537618e-08
41.4418104316 -1.42715206319e-08
41.5145101027 1.97323433149e-08
41.5872097738 2.82327206724e-07
41.6599094448 -4.4338477112e-08
41.7326091159 1.51748449362e-08
41.805308787 -5.80383179294e-08
41.878008458 -4.44760699381e-08
41.9507081291 -6.75441242048e-07
42.0234078001 -5.84739823228e-08
42.0961074712 1.94518507968e-08
42.1688071423 -5.46333410734e-08
42.2415068133 -1.48890400009e-08
42.3142064844 5.80121659599e-08
42.3869061555 3.32254996849e-08
42.4596058265 5.62987678698e-08
42.5323054976 4.51051059391e-07
42.6050051687 -1.57507927145e-07
42.6777048397 1.29361995338e-07
42.7504045108 -4.28529352003e-08
42.8231041819 -1.63214941562e-09
42.8958038529 -4.9126653634e-08
42.968503524 -5.81301370373e-08
43.0412031951 1.32999514069e-07
43.1139028661 -2.10858355776e-07
43.1866025372 -6.06686128002e-08
43.2593022083 -1.27793403637e-08
43.3320018793 3.03587643913e-08
43.4047015504 5.78093049652e-07
43.4774012214 4.3499997382e-08
43.5501008925 8.79754045169e-08
43.6228005636 4.46019830402e-07
43.6955002346 -5.04082364072e-07
43.7681999057 -2.37387215329e-07
43.8408995768 -4.48344567028e-08
43.9135992478 1.15496045527e-06
43.9862989189 -5.37180909754e-08
44.05899859 6.36136527898e-08
44.131698261 -1.54778943029e-06
44.2043979321 -2.42487881663e-07
44.2770976032 -2.46249831748e-07
44.3497972742 -6.48313028817e-08
44.4224969453 -5.48647056675e-08
44.4951966164 2.70088220677e-08
44.5678962874 1.48858128046e-07
44.6405959585 1.51186711594e-07
44.7132956296 -1.5002610898e-07
44.7859953006 9.2898441828e-08
44.8586949717 -2.43213800044e-06
44.9313946427 1.09027586936e-06
45.0040943138 5.31971697804e-08
45.0767939849 2.32465286798e-07
45.1494936559 -3.32996240804e-07
45.222193327 2.10595426209e-07
45.2948929981 -1.54953519349e-07
45.3675926691 -1.10543348031e-07
45.4402923402 8.53941990453e-08
45.5129920113 -1.44022219484e-07
45.5856916823 1.98787544869e-07
45.6583913534 -5.72067019977e-07
45.7310910245 1.25675325791e-06
45.8037906955 -1.71459613507e-07
45.8764903666 -4.58663719227e-08
45.9491900377 1.9966820286e-07
46.0218897087 -4.93320639894e-08
46.0945893798 3.04281106756e-07
46.1672890509 4.06720936263e-07
46.2399887219 -1.15115131782e-06
46.312688393 8.19911389893e-08
46.385388064 -2.10707257309e-07
46.4580877351 -3.33923455886e-07
46.5307874062 -9.61296198199e-09
46.6034870772 -1.09449294272e-06
46.6761867483 4.36900678302e-07
46.7488864194 -9.22626086641e-09
46.8215860904 -5.74571701439e-07
46.8942857615 -2.43349304596e-07
46.9669854326 -2.30799161227e-07
47.0396851036 -2.18155841059e-07
47.1123847747 -2.54644301312e-07
47.1850844458 -7.3848903881e-08
47.2577841168 -2.52868355821e-06
47.3304837879 -3.63275375115e-07
47.403183459 -2.62831028497e-07
47.47588313 -2.21345153428e-07
47.5485828011 -1.91162622065e-07
47.6212824722 -1.6733841246e-07
47.6939821432 -1.51874975707e-07
47.7666818143 -1.31944418391e-07
47.8393814853 -1.2565133245e-07
47.9120811564 -1.15402749468e-07
47.9847808275 -9.07127708505e-08
48.0574804985 -8.04700016621e-08
48.1301801696 -6.73178321975e-08
48.2028798407 -5.96475531189e-08
48.2755795117 -5.11396104352e-08
48.3482791828 1.20890939481e-08
48.4209788539 1.72023121969e-07
48.4936785249 -4.58912977175e-07
48.566378196 -1.16029808872e-07
48.6390778671 8.77286434608e-08
48.7117775381 -1.56562216413e-07
48.7844772092 3.82457880921e-08
48.8571768803 -5.79310077686e-08
48.9298765513 3.67659700462e-08
49.0025762224 4.31721108418e-07
49.0752758935 -1.79090850483e-07
49.1479755645 -1.12043550771e-07
49.2206752356 -7.23014659254e-09
49.2933749066 1.37504470255e-07
49.3660745777 -1.93586431996e-07
49.4387742488 -6.5551246653e-08
49.5114739198 5.29088354018e-07
49.5841735909 -7.59266139516e-07
49.656873262 -4.04071719751e-07
49.729572933 -2.23323168735e-07
49.8022726041 -6.6286317435e-08
49.8749722752 -2.68038013673e-07
49.9476719462 -9.24906209399e-08
50.0203716173 1.99390854938e-08
50.0930712884 -6.61142935954e-08
50.1657709594 -5.76401719687e-08
50.2384706305 -6.19918722577e-07
50.3111703016 -9.68417220859e-08
50.3838699726 -1.51920050317e-07
50.4565696437 8.96846746867e-07
50.5292693148 -8.80087632216e-07
50.6019689858 -2.19275584024e-07
50.6746686569 -2.74419040491e-07
50.7473683279 -6.12672867994e-09
50.820067999 6.81657081225e-07
50.8927676701 -4.4136108146e-07
50.9654673411 -2.1455032585e-06
51.0381670122 -4.09681880642e-07
51.1108666833 -4.25469456555e-07
51.1835663543 -3.99896156633e-07
51.2562660254 -1.72217380023e-07
51.3289656965 -1.23659308127e-07
51.4016653675 3.45082562525e-08
51.4743650386 5.57085265251e-07
51.5470647097 -4.98943691252e-07
51.6197643807 -2.71462509915e-07
51.6924640518 -2.25730411474e-07
51.7651637229 -1.57388444721e-07
51.8378633939 -5.79663075317e-08
51.910563065 -9.66915381095e-09
51.9832627361 -8.6008745348e-08
52.0559624071 -3.49718855208e-07
52.1286620782 -1.29357170642e-07
52.2013617492 -2.89307189538e-07
52.2740614203 -4.4152526979e-07
52.3467610914 -1.71174891928e-07
52.4194607624 1.7770795635e-07
52.4921604335 9.75047618423e-07
52.5648601046 -2.73282986463e-07
52.6375597756 -1.50230579532e-07
52.7102594467 -2.10060705608e-07
52.7829591178 -1.06470604111e-07
52.8556587888 -2.5646610835e-07
52.9283584599 -1.59421072898e-07
53.001058131 2.02081169576e-07
53.073757802 -5.53841676965e-08
53.1464574731 -2.53145679996e-06
53.2191571442 -2.30890847663e-07
53.2918568152 -2.2872742067e-07
53.3645564863 -1.56646035809e-07
53.4372561574 -2.00577249254e-07
53.5099558284 -1.33090581556e-07
53.5826554995 -1.76053543854e-07
53.6553551705 -1.04399636269e-07
53.7280548416 7.22374828843e-08
53.8007545127 -2.4141014876e-07
53.8734541837 -2.26086896093e-07
53.9461538548 5.70205516137e-08
54.0188535259 -2.03936816323e-07
54.0915531969 -2.02657905235e-07
54.164252868 -1.77001223123e-07
54.2369525391 -1.64296895755e-07
54.3096522101 -1.95718158125e-07
54.3823518812 -1.76395751228e-07
54.4550515523 -1.57513338594e-07
54.5277512233 -1.58720729115e-07
54.6004508944 -1.37977145043e-07
54.6731505655 -1.11547957538e-07
54.7458502365 -1.99949702906e-07
54.8185499076 -8.89181067665e-08
54.8912495787 -2.53928138738e-07
54.9639492497 -1.97681958025e-07
55.0366489208 -1.49647459868e-07
55.1093485918 -1.51635520806e-07
55.1820482629 -1.1992699811e-07
55.254747934 -2.86621520962e-08
55.327447605 -2.60484465664e-07
55.4001472761 -2.75134725558e-07
55.4728469472 -1.80620814638e-07
55.5455466182 -1.68022944669e-07
55.6182462893 -1.58110800452e-07
55.6909459604 -1.49266053628e-07
55.7636456314 -1.46178370186e-07
55.8363453025 -1.39185200476e-07
55.9090449736 -1.21600337466e-07
55.9817446446 -7.79499461645e-08
56.0544443157 -3.08428651064e-07
56.1271439868 -1.75972673544e-07
56.1998436578 -1.58926399041e-07
56.2725433289 -1.51381425284e-07
56.345243 -1.47123634719e-07
56.417942671 -1.4050509145e-07
56.4906423421 -1.25078125857e-07
56.5633420131 -1.29299672635e-07
56.6360416842 -5.28666513899e-08
56.7087413553 -1.50400025212e-07
56.7814410263 -1.33464897578e-07
56.8541406974 -1.46553685632e-07
56.9268403685 -1.37225732999e-07
56.9995400395 -1.31731601183e-07
57.0722397106 -1.27244214942e-07
57.1449393817 -1.24231024023e-07
57.2176390527 -1.27505434322e-07
57.2903387238 -1.34218896219e-07
57.3630383949 -1.2050435505e-07
57.4357380659 -1.046554432e-07
57.508437737 -3.2979602782e-07
57.5811374081 -1.36388006777e-07
57.6538370791 5.46641167887e-08
57.7265367502 -1.39520460851e-07
57.7992364213 -1.32591937652e-07
57.8719360923 -1.28199897032e-07
57.9446357634 -1.22337344255e-07
58.0173354344 -1.22713166961e-07
58.0900351055 -1.1881455364e-07
58.1627347766 -1.11161581939e-07
58.2354344476 -2.66179923658e-07
58.3081341187 -1.24491997933e-07
58.3808337898 -1.29518722414e-07
58.4535334608 -1.24045540506e-07
58.5262331319 -1.21003723041e-07
58.598932803 -1.14323619571e-07
58.671632474 -1.18779542424e-07
58.7443321451 -1.16383489623e-07
58.8170318162 -1.16220958746e-07
58.8897314872 -1.11774380196e-07
58.9624311583 -1.0725452404e-07
59.0351308294 -1.20682416949e-07
59.1078305004 -1.16113454407e-07
59.1805301715 -1.14058140599e-07
59.2532298426 -1.13178355687e-07
59.3259295136 -1.1134802036e-07
59.3986291847 -1.09895187506e-07
59.4713288557 -1.0834662556e-07
59.5440285268 -1.05749182522e-07
59.6167281979 -1.23717930678e-07
59.6894278689 -9.29552339546e-08
59.76212754 -1.22782040757e-07
59.8348272111 -1.12142424569e-07
59.9075268821 -1.08660040854e-07
59.9802265532 -1.08683169908e-07
60.0529262243 -1.07259453541e-07
60.1256258953 -1.06011219914e-07
60.1983255664 -1.0668121142e-07
60.2710252375 -1.04616669883e-07
60.3437249085 -1.02953129799e-07
60.4164245796 -9.95075669641e-08
60.4891242507 -1.07682306738e-07
60.5618239217 -1.06079002027e-07
60.6345235928 -1.02848764949e-07
60.7072232639 -1.02870842844e-07
60.7799229349 -1.02612654707e-07
60.852622606 -1.01374824868e-07
60.925322277 -1.00556616478e-07
60.9980219481 -9.99251508205e-08
61.0707216192 -9.87223298665e-08
61.1434212902 -9.76662759555e-08
61.2161209613 -1.0281419538e-07
61.2888206324 -1.0019119745e-07
61.3615203034 -9.88081907405e-08
61.4342199745 -9.75679135262e-08
61.5069196456 -9.69304837506e-08
61.5796193166 -9.62927917403e-08
61.6523189877 -9.56314976097e-08
61.7250186588 -9.47935800966e-08
61.7977183298 -9.4785139404e-08
61.8704180009 -9.19951790301e-08
61.943117672 -9.84456197672e-08
62.015817343 -9.4855738153e-08
62.0885170141 -9.39452988735e-08
62.1612166852 -9.31418370209e-08
62.2339163562 -9.30097630025e-08
62.3066160273 -9.20136542515e-08
62.3793156983 -9.19903473395e-08
62.4520153694 -9.15431305204e-08
62.5247150405 -9.09228331514e-08
62.5974147115 -9.0681491538e-08
62.6701143826 -9.38810922335e-08
62.7428140537 -9.05296839715e-08
62.8155137247 -8.99634150509e-08
62.8882133958 -8.96506380244e-08
62.9609130669 -8.88602479376e-08
63.0336127379 -8.87073371425e-08
63.106312409 -8.82665674995e-08
63.1790120801 -8.77620890405e-08
63.2517117511 -8.75246285448e-08
63.3244114222 -8.70661157615e-08
63.3971110933 -8.59352603522e-08
63.4698107643 -8.67495316692e-08
63.5425104354 -8.62691151848e-08
63.6152101065 -8.58997118991e-08
63.6879097775 -8.56304255281e-08
63.7606094486 -8.52085084713e-08
63.8333091196 -8.48341835669e-08
63.9060087907 -8.44794562083e-08
63.9787084618 -8.40070656372e-08
64.0514081328 -8.46777759023e-08
64.1241078039 -8.34584151788e-08
64.196807475 -8.34011897322e-08
64.269507146 -8.29892615739e-08
64.3422068171 -8.2788782052e-08
64.4149064882 -8.24565110635e-08
64.4876061592 -8.2023718817e-08
64.5603058303 -8.1836450061e-08
64.6330055014 -8.1461350554e-08
64.7057051724 -8.11640322729e-08
64.7784048435 -8.07913137502e-08
