x, y
3.1298465036952816, 0.28230616302186873
3.1997725980670837, 0.33499005964214695
3.3001137009664583, 0.41351888667992037
3.4007390562819784, 0.5059642147117295
3.500511654349062, 0.5944333996023856
3.6, 0.6699801192842941
